external,year,test_1,session_3,session_4,test_2,session_5,test_3,dropout,outside_interaction,first_sessions
False,2,5,1.0,8.0,1.0,39.0,4.0,False,0.8645260851209282,11
True,1,5,54.0,93.0,3.0,77.0,5.0,False,2.6928601841327877,138
True,1,4,68.0,40.0,1.0,61.0,2.0,True,1.2715338737617494,52
False,2,1,2.0,41.0,3.0,31.0,5.0,False,0.6700793999393708,11
False,3,1,6.0,37.0,2.0,28.0,4.0,False,1.0403897497160108,15
True,1,1,26.0,41.0,2.0,71.0,3.0,False,5.206718700191424,41
False,1,1,25.0,40.0,1.0,96.0,4.0,False,4.190299628020138,21
True,2,4,12.0,48.0,5.0,25.0,2.0,False,0.9431664071252321,10
False,3,1,43.0,53.0,2.0,91.0,4.0,False,4.207150452053847,32
True,1,5,11.0,79.0,2.0,58.0,2.0,True,1.9552655483361,45
False,1,3,39.0,96.0,1.0,90.0,2.0,False,4.03236620475861,102
True,3,1,77.0,42.0,1.0,98.0,1.0,False,3.7501007578825085,122
True,3,1,95.0,49.0,2.0,20.0,1.0,False,2.6827025755631686,114
True,3,5,51.0,60.0,3.0,64.0,1.0,True,1.166680111089344,36
False,2,1,40.0,32.0,2.0,72.0,4.0,False,1.975457134450848,41
False,3,2,55.0,54.0,3.0,90.0,5.0,False,6.105373071426696,104
True,1,1,30.0,40.0,1.0,84.0,1.0,False,6.503018243433126,27
True,2,1,27.0,44.0,4.0,23.0,3.0,True,0.9542278041722336,142
True,1,2,11.0,67.0,1.0,44.0,5.0,False,4.700713408145216,123
True,2,5,81.0,18.0,4.0,23.0,3.0,False,2.161478407615551,120
False,3,5,68.0,30.0,3.0,92.0,1.0,True,1.9772981275457662,42
True,1,5,76.0,47.0,5.0,51.0,2.0,False,2.6104290793964946,132
True,3,2,50.0,44.0,4.0,50.0,1.0,False,2.4531484353878863,136
False,2,4,8.0,55.0,4.0,48.0,2.0,False,1.2348364348975682,16
True,3,2,80.0,32.0,5.0,52.0,5.0,False,2.6827025755631686,150
False,1,2,54.0,46.0,3.0,45.0,5.0,False,2.6974948134176535,28
False,1,2,16.0,38.0,4.0,75.0,5.0,False,4.930920327573418,73
True,3,1,50.0,33.0,4.0,52.0,3.0,False,2.937206562162555,136
True,2,5,10.0,21.0,3.0,25.0,5.0,False,0.9701748397285618,20
True,2,5,53.0,32.0,5.0,8.0,2.0,False,2.5875378191516143,156
True,3,4,10.0,12.0,3.0,32.0,5.0,False,0.5026411473611432,14
False,2,3,71.0,11.0,5.0,38.0,1.0,False,3.705915111619009,141
False,2,4,40.0,33.0,2.0,24.0,3.0,False,2.8954058917047405,136
True,3,2,45.0,59.0,3.0,30.0,2.0,True,0.12963112345437156,121
True,2,2,67.0,73.0,5.0,6.0,2.0,False,2.5398877797825854,37
True,3,4,67.0,20.0,2.0,62.0,1.0,False,3.2990914999223397,123
True,3,5,55.0,54.0,5.0,35.0,1.0,False,2.8852482831351205,95
True,2,4,49.0,36.0,5.0,37.0,1.0,False,3.1148024233104024,134
True,3,4,23.0,67.0,4.0,53.0,1.0,False,4.36583690298876,49
False,2,1,9.0,51.0,3.0,39.0,4.0,False,0.7757281545470045,17
True,1,1,52.0,31.0,2.0,55.0,3.0,False,5.88457073289473,31
True,1,4,93.0,73.0,5.0,98.0,4.0,False,3.539129638293702,94
False,3,1,2.0,37.0,4.0,44.0,5.0,False,1.0052822947222864,18
True,2,3,68.0,20.0,5.0,36.0,1.0,False,1.8799659884128341,149
True,3,4,12.0,1.0,1.0,38.0,2.0,True,1.8476670040913947,79
False,3,4,78.0,62.0,3.0,37.0,1.0,False,3.2018681573315617,123
True,1,3,75.0,24.0,5.0,68.0,3.0,False,2.3903797685379122,108
False,1,1,45.0,34.0,1.0,58.0,2.0,False,2.5216311488225704,20
True,3,2,72.0,79.0,1.0,72.0,1.0,False,3.7230923252791794,107
True,2,2,20.0,33.0,2.0,78.0,4.0,False,2.6722185773670883,16
True,3,5,78.0,41.0,4.0,76.0,1.0,False,2.5149379333584805,128
True,1,1,29.0,47.0,2.0,46.0,3.0,False,5.55779325012867,27
True,1,1,55.0,33.0,1.0,46.0,4.0,False,2.6104290793964946,41
False,3,5,10.0,4.0,4.0,64.0,4.0,False,4.500226286752489,125
True,3,4,50.0,69.0,3.0,97.0,1.0,False,2.0642550650247715,84
True,3,1,66.0,22.0,1.0,48.0,3.0,False,2.4447230233710315,80
True,3,5,23.0,1.0,1.0,39.0,4.0,False,3.416630059652358,80
False,2,4,60.0,75.0,3.0,22.0,3.0,False,4.296601161880691,94
True,2,1,40.0,80.0,5.0,40.0,5.0,False,3.0898525768862974,158
True,3,1,27.0,64.0,3.0,31.0,1.0,True,1.1887126902990104,150
True,2,1,32.0,46.0,3.0,57.0,2.0,False,6.097926828289221,37
False,3,1,39.0,25.0,5.0,79.0,3.0,True,2.223016896361683,99
True,3,4,23.0,9.0,3.0,59.0,3.0,False,1.6588372602544075,74
True,3,1,56.0,36.0,4.0,76.0,5.0,False,2.1965858626092754,92
True,2,5,75.0,41.0,5.0,46.0,3.0,False,2.4366240009806366,158
True,2,3,75.0,77.0,5.0,18.0,3.0,False,3.6798858478950596,158
False,1,3,98.0,29.0,1.0,27.0,3.0,False,5.647996987628898,172
True,2,1,32.0,10.0,2.0,65.0,1.0,True,0.5653344338091189,53
False,1,2,20.0,41.0,3.0,62.0,4.0,False,3.2001359607787965,30
True,3,3,67.0,24.0,2.0,41.0,1.0,False,3.2909924775319457,129
True,3,4,70.0,58.0,5.0,3.0,1.0,False,3.3612073875193946,91
True,3,5,71.0,24.0,5.0,61.0,4.0,False,1.4211840976887307,128
True,3,5,74.0,43.0,2.0,57.0,2.0,True,1.7788244848900958,76
False,2,5,92.0,16.0,3.0,61.0,1.0,True,3.2240546405255497,100
False,3,3,49.0,5.0,5.0,46.0,3.0,False,4.225407083013862,118
True,2,4,57.0,73.0,5.0,32.0,1.0,False,3.257617219090985,117
True,3,5,56.0,68.0,1.0,91.0,4.0,False,2.8048757645780524,147
True,1,5,39.0,35.0,1.0,72.0,2.0,False,2.7448184631602226,73
True,3,5,90.0,57.0,4.0,28.0,2.0,False,2.434565414801412,107
False,2,4,79.0,94.0,5.0,84.0,1.0,False,2.3271844636410135,85
True,1,4,88.0,20.0,5.0,20.0,3.0,False,1.9505072880267433,151
True,3,5,46.0,37.0,4.0,87.0,2.0,True,0.6481556172718578,31
False,3,5,4.0,43.0,1.0,10.0,1.0,False,3.3531083651289992,149
True,2,3,53.0,39.0,5.0,57.0,4.0,False,1.977189331003613,89
False,3,5,13.0,24.0,1.0,29.0,4.0,False,0.8294186301272037,13
False,3,5,4.0,18.0,3.0,34.0,1.0,False,0.5026411473611432,17
True,1,5,43.0,53.0,4.0,22.0,1.0,False,3.2927246740847096,147
True,3,1,1.0,39.0,3.0,30.0,4.0,False,0.6349719449456463,15
True,3,5,3.0,39.0,3.0,35.0,5.0,False,0.5026411473611432,5
True,2,3,78.0,9.0,5.0,59.0,5.0,False,3.2120257659011813,152
False,2,5,98.0,21.0,4.0,13.0,2.0,False,4.535986520999133,50
True,2,5,57.0,24.0,5.0,85.0,1.0,False,3.944547443064066,115
False,2,1,25.0,36.0,2.0,96.0,4.0,False,5.975427249647878,43
True,3,2,79.0,43.0,1.0,76.0,2.0,True,1.5884047571826518,139
True,3,4,81.0,22.0,5.0,75.0,2.0,False,2.5317887573921904,105
False,3,5,5.0,44.0,3.0,44.0,5.0,False,0.7757281545470045,18
True,1,1,6.0,31.0,4.0,87.0,2.0,True,1.1419027503073778,98
True,3,1,71.0,70.0,2.0,60.0,5.0,False,3.257617219090985,135
False,1,2,52.0,52.0,2.0,89.0,5.0,False,6.627250018627235,11
True,1,2,51.0,28.0,1.0,61.0,5.0,False,2.277284770792804,104
False,3,4,9.0,42.0,2.0,30.0,5.0,False,0.8108356095407291,24
False,1,1,59.0,51.0,2.0,57.0,4.0,False,4.923147694809483,20
True,1,5,30.0,83.0,2.0,15.0,4.0,False,2.3745081133835826,59
False,2,3,26.0,27.0,1.0,81.0,3.0,False,4.368221878794445,154
True,3,5,3.0,12.0,3.0,31.0,5.0,False,1.2348364348975682,21
True,3,2,95.0,47.0,3.0,19.0,2.0,False,3.2018681573315617,123
True,3,5,87.0,28.0,4.0,67.0,4.0,False,2.0207221980141923,56
False,2,1,58.0,18.0,5.0,50.0,5.0,False,3.979654898057791,110
False,1,1,43.0,48.0,3.0,68.0,1.0,False,4.957602370550287,26
True,3,3,61.0,69.0,5.0,73.0,5.0,False,2.7964503525611972,129
True,3,4,80.0,70.0,5.0,65.0,1.0,False,3.4770137506966474,113
True,1,5,93.0,22.0,3.0,41.0,5.0,False,2.0642550650247715,116
True,3,1,91.0,23.0,3.0,88.0,1.0,False,3.617769960298006,70
True,1,3,69.0,77.0,3.0,57.0,2.0,False,5.793061436888662,146
False,1,3,9.0,68.0,2.0,63.0,5.0,False,1.7023701272649867,76
True,3,4,46.0,19.0,5.0,77.0,4.0,False,3.1397522697345073,142
False,2,5,10.0,11.0,1.0,26.0,5.0,False,0.7943111751334793,2
False,1,5,67.0,70.0,4.0,23.0,1.0,False,3.371691385715474,137
True,3,5,80.0,70.0,1.0,12.0,2.0,False,1.323960755097952,58
True,1,5,19.0,61.0,3.0,48.0,5.0,False,4.234158884657178,73
True,3,3,77.0,77.0,3.0,57.0,1.0,False,3.3983734286923433,117
True,3,2,46.0,46.0,3.0,69.0,4.0,False,2.8835160865823557,31
True,1,4,56.0,43.0,5.0,73.0,2.0,False,2.5959632311684695,116
True,2,4,83.0,75.0,3.0,52.0,1.0,False,3.468588338679792,112
False,3,1,6.0,41.0,3.0,34.0,1.0,False,1.0589727703024856,9
False,3,1,58.0,51.0,2.0,70.0,3.0,False,5.319487308310073,11
True,3,3,52.0,37.0,4.0,64.0,5.0,False,2.8315578075549217,74
False,3,1,10.0,9.0,4.0,36.0,2.0,False,0.9266419727179824,13
True,2,4,63.0,38.0,1.0,21.0,1.0,False,3.173127528175467,67
True,3,3,8.0,20.0,1.0,30.0,1.0,True,0.6949655572634905,66
False,1,1,56.0,43.0,2.0,52.0,4.0,False,4.138667738619163,30
True,2,2,39.0,54.0,2.0,64.0,4.0,False,3.4131656665468286,28
True,2,1,10.0,33.0,4.0,49.0,4.0,False,0.8294186301272037,7
True,3,2,52.0,81.0,3.0,47.0,2.0,False,1.3776512306781512,73
True,3,4,98.0,37.0,3.0,71.0,1.0,False,4.209209038233073,139
True,3,5,91.0,35.0,1.0,45.0,5.0,False,2.250276338189474,89
True,2,3,9.0,73.0,1.0,37.0,2.0,False,5.282647656763584,52
True,1,1,20.0,48.0,2.0,90.0,3.0,False,6.546224720817246,31
False,3,5,96.0,59.0,3.0,92.0,2.0,True,1.2219791521978167,175
False,2,2,34.0,39.0,3.0,66.0,2.0,False,5.683757221875542,24
False,3,5,8.0,10.0,2.0,48.0,4.0,False,1.102505637313065,13
True,3,2,22.0,62.0,4.0,80.0,1.0,True,0.6701881964815242,145
True,2,4,46.0,91.0,2.0,21.0,5.0,False,3.4331544940596084,50
True,1,5,4.0,89.0,3.0,57.0,4.0,False,2.821073809358842,26
True,2,4,72.0,41.0,4.0,2.0,1.0,False,3.3882158201227237,81
False,2,2,22.0,53.0,3.0,73.0,1.0,False,3.923905836298367,21
True,2,2,36.0,31.0,3.0,55.0,3.0,False,4.314857792840706,37
True,1,3,98.0,9.0,3.0,1.0,3.0,False,3.9671123136824855,132
True,3,5,51.0,30.0,5.0,44.0,4.0,False,2.0122967859973375,132
False,2,5,5.0,19.0,3.0,45.0,4.0,False,0.8108356095407291,8
True,2,2,26.0,56.0,3.0,14.0,1.0,False,4.417795182016194,82
True,2,2,70.0,48.0,4.0,23.0,2.0,False,2.2769583811663434,172
True,1,5,94.0,54.0,5.0,22.0,2.0,False,3.791575038713863,39
False,2,2,90.0,29.0,3.0,43.0,1.0,False,2.7634014837466974,137
True,3,5,79.0,26.0,3.0,26.0,4.0,False,3.32609993252567,65
True,2,2,50.0,5.0,5.0,10.0,1.0,True,0.9294504433902673,38
True,2,2,44.0,13.0,3.0,79.0,2.0,False,4.145034564456793,102
False,3,2,42.0,34.0,2.0,98.0,3.0,False,5.038301278733816,32
True,2,5,79.0,9.0,1.0,32.0,3.0,False,5.408611628510456,98
True,3,5,92.0,35.0,4.0,56.0,5.0,False,2.2401187296198546,100
True,2,1,44.0,34.0,2.0,70.0,4.0,False,4.473544243775619,51
False,3,1,8.0,24.0,3.0,48.0,4.0,False,0.7673027425301494,14
False,3,3,53.0,74.0,1.0,97.0,5.0,False,3.6522246360388095,76
False,3,1,79.0,85.0,5.0,69.0,4.0,False,3.009480058329229,149
False,2,5,82.0,19.0,1.0,47.0,5.0,False,2.16115201798909,179
True,2,5,1.0,38.0,4.0,34.0,5.0,False,1.0403897497160108,15
True,3,3,55.0,46.0,1.0,78.0,1.0,False,2.8315578075549217,129
False,1,2,51.0,44.0,4.0,94.0,4.0,False,4.385072702828155,27
True,2,1,43.0,36.0,2.0,69.0,3.0,False,5.657401568525133,45
True,3,4,84.0,79.0,5.0,70.0,4.0,False,3.5742370932874263,93
False,3,5,3.0,24.0,3.0,30.0,2.0,False,0.9617494277117069,17
False,3,5,9.0,48.0,4.0,45.0,4.0,False,0.7943111751334793,21
False,2,2,42.0,39.0,3.0,55.0,3.0,False,5.462628493717116,35
True,3,4,95.0,57.0,5.0,8.0,3.0,False,2.7363930511433674,103
False,1,4,67.0,56.0,2.0,62.0,4.0,False,3.6238103965091755,150
False,2,1,28.0,50.0,3.0,98.0,4.0,False,4.877229851993219,16
True,2,2,27.0,16.0,2.0,55.0,3.0,True,1.2602999910726094,103
False,1,2,31.0,32.0,4.0,66.0,3.0,False,4.79049050759852,12
True,3,3,56.0,25.0,1.0,33.0,1.0,False,2.7634014837466974,148
True,2,1,30.0,51.0,4.0,98.0,3.0,False,4.296274772254232,33
False,2,4,90.0,85.0,1.0,58.0,4.0,False,4.535986520999133,43
False,1,2,31.0,34.0,2.0,96.0,4.0,False,5.1274255989342,28
True,3,3,60.0,45.0,5.0,65.0,3.0,False,3.247459610521366,121
True,3,4,75.0,88.0,5.0,95.0,3.0,False,1.7273199736890916,65
True,1,1,94.0,35.0,5.0,60.0,5.0,False,1.7708528406996709,92
True,3,2,79.0,48.0,5.0,79.0,4.0,False,1.1376130923067895,45
False,3,1,7.0,46.0,2.0,24.0,4.0,False,1.0403897497160108,9
False,3,5,8.0,27.0,3.0,26.0,5.0,False,1.0589727703024856,22
True,3,2,90.0,45.0,5.0,13.0,4.0,False,3.520546617707227,125
False,3,5,2.0,12.0,3.0,42.0,5.0,False,0.7757281545470045,23
False,2,1,55.0,63.0,4.0,60.0,5.0,False,6.2191208484247245,88
False,1,1,24.0,51.0,2.0,64.0,5.0,False,5.258024199965938,37
True,1,3,58.0,49.0,3.0,71.0,2.0,False,1.2534194554840428,163
False,1,1,50.0,47.0,1.0,92.0,4.0,False,4.8522800055691135,19
False,2,3,55.0,93.0,5.0,73.0,4.0,False,2.357983678976333,131
True,3,2,54.0,76.0,3.0,66.0,5.0,False,1.2348364348975682,83
True,3,4,88.0,96.0,2.0,54.0,1.0,False,1.660895846433632,56
False,2,2,57.0,30.0,2.0,53.0,3.0,False,4.8259243522187045,9
True,3,5,1.0,40.0,4.0,67.0,1.0,True,2.3193815579172483,52
False,2,5,8.0,19.0,3.0,49.0,4.0,False,0.40541780477036454,20
False,2,1,47.0,30.0,2.0,63.0,4.0,False,4.843854593552259,19
False,1,2,64.0,63.0,4.0,8.0,2.0,False,3.404413864903513,159
True,2,4,15.0,13.0,1.0,85.0,5.0,False,3.5013108178678323,120
False,3,5,61.0,93.0,4.0,68.0,2.0,False,4.103233893998978,63
False,1,5,60.0,23.0,5.0,41.0,5.0,False,2.1260445629953657,143
True,1,5,38.0,46.0,3.0,13.0,5.0,False,1.6402542396679327,166
True,2,3,50.0,76.0,3.0,33.0,4.0,False,2.330975246373003,42
True,2,4,17.0,83.0,5.0,91.0,2.0,False,3.034429904753334,137
True,3,3,24.0,86.0,3.0,90.0,2.0,False,3.104971204367243,184
True,2,4,88.0,38.0,4.0,59.0,1.0,True,1.5776060606621254,84
False,1,2,21.0,46.0,2.0,47.0,3.0,False,3.2805084793358654,22
True,3,5,74.0,52.0,4.0,57.0,2.0,True,0.907417864180601,101
False,2,2,45.0,43.0,2.0,80.0,1.0,False,4.930920327573418,30
False,1,5,85.0,33.0,1.0,13.0,5.0,False,2.5854792329723892,143
True,2,3,74.0,54.0,3.0,12.0,4.0,False,2.550371777978665,129
True,2,5,83.0,68.0,5.0,87.0,3.0,False,1.975457134450848,89
True,2,5,66.0,37.0,4.0,14.0,2.0,False,3.5286456400976216,112
False,2,5,46.0,10.0,3.0,32.0,5.0,False,2.128429538801051,130
True,3,1,2.0,55.0,5.0,41.0,4.0,False,0.8294186301272037,7
False,2,5,65.0,20.0,3.0,41.0,5.0,False,3.7686837784689837,127
True,3,5,14.0,52.0,5.0,4.0,5.0,False,2.440932240639042,158
False,2,4,3.0,29.0,1.0,37.0,5.0,False,0.9431664071252321,14
True,2,5,61.0,8.0,5.0,1.0,4.0,False,3.8905305778574073,156
True,3,5,63.0,39.0,1.0,2.0,5.0,False,4.174101583239349,153
False,3,4,13.0,14.0,2.0,32.0,4.0,False,0.9617494277117069,12
False,3,1,25.0,33.0,1.0,63.0,3.0,False,6.56480774140372,48
True,2,2,18.0,42.0,3.0,38.0,2.0,False,1.8782337918600693,131
False,3,5,45.0,53.0,5.0,84.0,1.0,True,1.812090946788902,95
True,3,5,69.0,52.0,5.0,35.0,1.0,False,2.488255890381611,66
True,2,5,89.0,68.0,4.0,74.0,4.0,False,2.3640241151875028,95
True,3,2,71.0,8.0,3.0,10.0,1.0,True,0.6121443738007516,43
True,2,5,87.0,33.0,5.0,24.0,5.0,False,3.9010145760534867,145
False,3,5,70.0,12.0,5.0,10.0,4.0,False,3.785208212876233,133
False,1,2,47.0,35.0,2.0,96.0,4.0,False,5.135851010951054,32
False,2,5,51.0,17.0,2.0,24.0,5.0,False,2.9557895827490297,152
True,2,1,77.0,11.0,2.0,23.0,2.0,True,1.4259423579980872,153
True,3,2,70.0,38.0,1.0,31.0,1.0,True,1.9304881875541335,22
False,2,5,46.0,90.0,5.0,66.0,4.0,False,2.047404240991062,126
True,2,5,83.0,52.0,4.0,98.0,3.0,False,2.5419463659618105,94
True,3,1,11.0,55.0,3.0,29.0,2.0,False,0.40541780477036454,18
True,1,5,50.0,27.0,4.0,55.0,3.0,False,1.6504118482375525,169
False,3,3,50.0,49.0,1.0,93.0,5.0,False,5.274222244746728,25
False,3,5,40.0,67.0,3.0,37.0,2.0,False,4.79653094380969,140
True,1,5,67.0,25.0,3.0,20.0,2.0,False,2.471731455974361,119
True,2,5,68.0,11.0,5.0,17.0,5.0,False,2.0726804770416267,131
False,2,4,13.0,48.0,2.0,25.0,5.0,False,0.7757281545470045,3
True,2,4,48.0,78.0,3.0,39.0,2.0,False,3.0010546463123737,127
True,2,3,74.0,8.0,4.0,8.0,4.0,False,2.866991652175106,140
True,1,5,40.0,32.0,3.0,26.0,2.0,True,1.624416000653758,79
True,3,5,66.0,45.0,4.0,26.0,5.0,False,2.4696728697951364,81
False,3,1,8.0,54.0,1.0,38.0,4.0,False,1.0589727703024856,17
True,3,3,60.0,19.0,4.0,54.0,3.0,False,3.7167254994415493,124
True,3,4,10.0,24.0,3.0,52.0,4.0,False,1.8448585334191097,74
True,3,4,1.0,75.0,5.0,50.0,2.0,False,5.55779325012867,134
True,2,4,63.0,25.0,4.0,14.0,1.0,True,1.5415948171910188,65
True,2,1,81.0,47.0,5.0,28.0,3.0,False,1.7290521702418564,141
False,1,1,24.0,34.0,2.0,74.0,3.0,False,5.392413583729666,23
False,1,1,16.0,53.0,5.0,31.0,5.0,False,2.705593835808048,101
False,1,2,32.0,74.0,1.0,80.0,4.0,False,4.78347090250797,90
True,1,5,50.0,58.0,1.0,84.0,3.0,False,4.806362162752849,130
True,1,4,38.0,66.0,5.0,36.0,2.0,False,1.896816812446544,60
True,2,4,60.0,2.0,2.0,57.0,3.0,False,3.6167907914186253,52
True,3,1,67.0,76.0,1.0,99.0,4.0,False,2.409615568377307,95
True,2,4,6.0,14.0,4.0,30.0,5.0,False,0.732195287536425,11
False,3,5,6.0,50.0,4.0,28.0,5.0,False,0.6700793999393708,9
True,2,3,64.0,61.0,1.0,92.0,4.0,False,2.629012099982969,77
False,3,4,51.0,50.0,1.0,15.0,1.0,False,3.3629395840721585,186
False,3,1,50.0,44.0,3.0,53.0,3.0,False,4.312799206661482,27
False,3,4,10.0,48.0,3.0,26.0,5.0,False,0.9701748397285618,14
False,1,2,35.0,34.0,3.0,93.0,4.0,False,5.938261208474929,15
True,3,2,42.0,88.0,4.0,47.0,2.0,True,1.7788244848900958,84
True,3,2,73.0,8.0,1.0,87.0,1.0,False,1.7125277358346067,183
True,3,5,7.0,44.0,1.0,6.0,1.0,False,2.039305218600667,68
False,3,1,3.0,29.0,2.0,37.0,5.0,False,1.0589727703024856,20
False,3,1,2.0,52.0,5.0,26.0,2.0,False,0.8729514971377832,11
True,3,2,56.0,72.0,5.0,73.0,4.0,False,3.2741416534982353,100
True,3,5,72.0,34.0,3.0,24.0,5.0,False,1.4313417062583504,92
True,3,1,96.0,65.0,1.0,83.0,2.0,False,2.8048757645780524,126
True,3,5,67.0,53.0,1.0,9.0,4.0,False,2.5149379333584805,132
False,3,4,4.0,9.0,3.0,47.0,5.0,False,0.7757281545470045,22
True,3,2,68.0,86.0,4.0,42.0,2.0,False,5.46024351791143,75
True,3,1,66.0,46.0,5.0,45.0,1.0,True,1.872444364873361,36
False,3,5,2.0,47.0,2.0,34.0,4.0,False,0.9617494277117069,11
False,2,4,12.0,96.0,1.0,97.0,3.0,False,2.0439398478855324,125
False,2,5,1.0,26.0,3.0,44.0,4.0,False,1.102505637313065,14
True,1,1,46.0,38.0,2.0,98.0,5.0,False,5.065636100963605,4
True,2,3,42.0,54.0,2.0,43.0,1.0,False,3.177244700533917,177
False,3,5,61.0,88.0,1.0,60.0,2.0,False,4.932326134499723,49
False,1,5,50.0,76.0,5.0,70.0,1.0,False,2.57499523477631,162
False,2,4,2.0,47.0,5.0,37.0,5.0,False,0.6970878325427005,9
False,2,3,45.0,43.0,5.0,40.0,1.0,False,3.5637530950913465,117
True,2,5,68.0,71.0,5.0,51.0,2.0,False,2.0477306306175223,104
True,3,5,85.0,43.0,1.0,14.0,4.0,False,2.6556941429598386,119
True,2,3,23.0,26.0,5.0,9.0,3.0,False,6.254554693044909,89
True,1,1,53.0,36.0,4.0,67.0,4.0,False,3.566138070897031,29
True,3,1,9.0,36.0,1.0,36.0,5.0,False,4.647675711817937,67
True,2,4,87.0,59.0,1.0,70.0,3.0,False,5.091991754314016,83
True,3,1,60.0,52.0,5.0,6.0,1.0,False,3.7230923252791794,96
False,3,4,75.0,26.0,1.0,61.0,4.0,False,1.323634365471492,191
False,2,1,43.0,44.0,2.0,49.0,3.0,False,6.256939668850595,4
False,3,1,9.0,24.0,5.0,47.0,5.0,False,1.0673981823193406,16
False,3,3,84.0,66.0,1.0,8.0,2.0,False,3.183611526371547,67
True,1,3,4.0,43.0,2.0,86.0,2.0,False,1.4394407286487452,82
True,2,1,50.0,42.0,3.0,55.0,3.0,False,2.5918460588100194,32
False,1,2,37.0,51.0,3.0,55.0,4.0,False,5.313446872098902,25
True,3,4,96.0,76.0,1.0,3.0,4.0,False,3.979654898057791,116
False,2,2,44.0,53.0,2.0,53.0,1.0,False,3.2994178895488,20
False,3,5,7.0,50.0,2.0,31.0,2.0,False,1.3320597774883467,17
True,1,5,65.0,69.0,2.0,73.0,3.0,False,1.1727205473005142,22
True,3,5,46.0,7.0,4.0,24.0,2.0,True,1.0698802633651654,73
True,2,1,86.0,23.0,4.0,26.0,1.0,False,3.944547443064066,108
False,3,5,3.0,8.0,4.0,27.0,2.0,False,0.5998644899519219,21
False,2,3,95.0,57.0,2.0,41.0,4.0,False,1.8266019024590952,91
True,3,3,73.0,77.0,4.0,31.0,3.0,False,1.46439057507285,167
True,3,1,84.0,40.0,5.0,2.0,1.0,False,3.6528774152917305,128
False,2,5,63.0,9.0,1.0,2.0,5.0,False,2.637437511999824,101
True,3,4,81.0,22.0,5.0,57.0,4.0,False,2.947364170732175,98
False,3,2,28.0,11.0,4.0,90.0,1.0,False,3.1917105487619413,107
True,2,2,49.0,35.0,2.0,57.0,1.0,False,4.331708616874415,26
True,1,3,6.0,91.0,3.0,47.0,4.0,False,2.0663136512039966,80
True,3,4,5.0,41.0,4.0,39.0,5.0,False,0.9701748397285618,19
True,1,4,81.0,58.0,3.0,65.0,4.0,False,2.0477306306175223,81
True,3,4,88.0,79.0,4.0,49.0,4.0,False,2.637111122373364,125
True,3,1,39.0,30.0,2.0,96.0,5.0,False,4.916780868971853,19
True,3,3,45.0,8.0,4.0,41.0,2.0,False,5.457858542105745,87
False,2,2,33.0,61.0,4.0,24.0,4.0,False,5.141891447162225,165
True,1,2,36.0,33.0,2.0,50.0,3.0,False,5.036569082181051,21
True,2,5,92.0,65.0,5.0,96.0,1.0,False,2.0828380856112467,108
False,3,5,2.0,17.0,3.0,39.0,2.0,False,0.5998644899519219,6
False,1,4,75.0,70.0,5.0,68.0,4.0,False,2.101421106197721,139
False,3,1,11.0,52.0,2.0,38.0,5.0,False,0.6700793999393708,15
True,3,3,56.0,57.0,5.0,60.0,2.0,False,3.6714604358782044,168
True,1,4,25.0,25.0,1.0,11.0,2.0,False,4.73993803549739,106
True,3,2,41.0,51.0,1.0,73.0,3.0,False,1.1396716784860144,50
True,3,1,55.0,48.0,1.0,46.0,5.0,False,2.513205736805716,77
True,3,4,15.0,57.0,2.0,63.0,1.0,True,1.8368683075708683,95
True,3,2,58.0,47.0,1.0,57.0,3.0,False,2.6827025755631686,118
False,3,1,11.0,18.0,4.0,26.0,5.0,False,0.9080589521315077,15
False,2,3,69.0,90.0,4.0,22.0,2.0,False,2.9017727175423706,138
True,1,1,68.0,52.0,1.0,12.0,1.0,True,1.2823325702822759,90
False,1,1,23.0,30.0,3.0,57.0,5.0,False,4.720275597611071,18
False,2,1,82.0,25.0,5.0,23.0,2.0,False,1.3506427980748215,180
True,3,5,30.0,99.0,3.0,17.0,4.0,False,1.8883914004296893,164
True,2,3,41.0,38.0,3.0,69.0,5.0,False,3.66303502386135,137
True,3,5,13.0,50.0,3.0,46.0,5.0,False,1.102505637313065,14
True,1,4,60.0,5.0,1.0,11.0,2.0,True,1.6712259406453907,87
True,3,5,12.0,25.0,4.0,28.0,5.0,False,1.2348364348975682,12
True,2,1,75.0,52.0,2.0,45.0,5.0,False,3.545496464131332,148
False,1,2,22.0,22.0,3.0,28.0,3.0,False,4.955870173997523,110
False,1,1,46.0,4.0,3.0,86.0,1.0,False,2.5381555832298206,63
True,3,2,61.0,66.0,3.0,49.0,1.0,True,1.2134900510809767,146
True,3,4,87.0,72.0,5.0,5.0,1.0,False,2.699227009970418,88
False,2,3,8.0,40.0,3.0,80.0,5.0,False,5.2576978103394785,70
True,1,1,22.0,47.0,2.0,81.0,4.0,False,5.251657374128309,28
True,3,1,66.0,77.0,2.0,20.0,1.0,False,3.160393876500207,123
False,3,2,54.0,36.0,2.0,88.0,4.0,False,3.104971204367243,21
True,2,1,27.0,46.0,2.0,50.0,4.0,False,5.300904287723598,15
False,1,3,23.0,28.0,1.0,54.0,1.0,False,6.332868625422753,95
True,2,1,58.0,19.0,1.0,36.0,3.0,True,1.5415948171910188,67
False,3,5,8.0,49.0,2.0,27.0,4.0,False,1.1376130923067895,10
False,2,3,72.0,37.0,1.0,88.0,1.0,True,3.047613577079545,63
