external,year,test_1,session_3,session_4,test_2,dropout,outside_interaction,first_sessions
1,3,4,10.0,12.0,3.0,0,0.3350940982407621,14
0,2,3,71.0,11.0,5.0,0,2.4706100744126727,141
0,2,4,40.0,33.0,2.0,0,1.9302705944698269,136
1,2,3,48.0,20.0,1.0,1,0.3060721869003758,116
1,3,2,45.0,59.0,3.0,0,0.08642074896958103,121
1,2,2,24.0,33.0,1.0,1,0.5405570730271527,78
1,2,2,67.0,73.0,5.0,0,1.693258519855057,37
1,3,4,67.0,20.0,2.0,0,2.19939433328156,123
1,3,5,55.0,54.0,5.0,0,1.9234988554234138,95
1,2,4,49.0,36.0,5.0,0,2.0765349488736016,134
1,3,4,23.0,67.0,4.0,0,2.91055793532584,49
0,2,1,9.0,51.0,3.0,0,0.5171521030313363,17
1,1,1,52.0,31.0,2.0,0,3.923047155263153,31
1,1,4,93.0,73.0,5.0,0,2.359419758862468,94
0,3,1,2.0,37.0,4.0,0,0.6701881964815242,18
1,2,3,68.0,20.0,5.0,0,1.2533106589418894,149
1,3,4,12.0,1.0,1.0,0,1.2317780027275964,79
0,3,4,78.0,62.0,3.0,0,2.1345787715543745,123
1,1,3,75.0,24.0,5.0,0,1.5935865123586082,108
0,1,1,45.0,34.0,1.0,0,1.6810874325483804,20
1,3,2,72.0,79.0,1.0,0,2.4820615501861196,107
1,2,2,20.0,33.0,2.0,0,1.781479051578059,16
1,3,5,78.0,41.0,4.0,0,1.6766252889056537,128
1,1,1,29.0,47.0,2.0,0,3.7051955000857797,27
1,1,1,55.0,33.0,1.0,0,1.7402860529309963,41
0,3,5,10.0,4.0,4.0,0,3.0001508578349925,125
1,3,4,50.0,69.0,3.0,0,1.3761700433498478,84
1,3,1,66.0,22.0,1.0,0,1.629815348914021,80
1,3,5,23.0,1.0,1.0,0,2.277753373101572,80
0,2,4,60.0,75.0,3.0,0,2.8644007745871276,94
1,2,1,40.0,80.0,5.0,0,2.0599017179241983,158
1,3,1,27.0,64.0,3.0,0,0.792475126866007,150
1,2,1,32.0,46.0,3.0,0,4.065284552192814,37
0,3,1,39.0,25.0,5.0,0,1.482011264241122,99
1,3,2,31.0,41.0,3.0,1,0.2592622469087431,103
1,3,4,23.0,9.0,3.0,0,1.1058915068362716,74
1,3,1,56.0,36.0,4.0,0,1.46439057507285,92
1,2,5,75.0,41.0,5.0,0,1.6244160006537578,158
1,2,4,54.0,9.0,1.0,1,0.6701881964815242,107
1,2,3,75.0,77.0,5.0,0,2.45325723193004,158
0,1,3,98.0,29.0,1.0,0,3.7653313250859317,172
1,2,1,32.0,10.0,2.0,0,0.37688962253941255,53
0,3,5,88.0,59.0,2.0,1,0.9762603833819,100
1,1,3,38.0,19.0,1.0,1,0.48251325034638004,80
0,1,2,20.0,41.0,3.0,0,2.133423973852531,30
1,3,3,67.0,24.0,2.0,0,2.193994985021297,129
1,3,4,70.0,58.0,5.0,0,2.2408049250129296,91
1,3,5,71.0,24.0,5.0,0,0.9474560651258205,128
1,1,2,59.0,7.0,1.0,1,0.8466292599275285,86
1,1,5,63.0,3.0,2.0,1,0.17644106344600424,83
1,3,5,74.0,43.0,2.0,0,1.1858829899267305,76
0,2,5,92.0,16.0,3.0,0,2.1493697603503663,100
0,3,3,49.0,5.0,5.0,0,2.816938055342575,118
1,2,4,57.0,73.0,5.0,0,2.1717448127273236,117
1,3,5,56.0,68.0,1.0,0,1.8699171763853681,147
1,1,5,39.0,35.0,1.0,0,1.8298789754401483,73
1,3,5,90.0,57.0,4.0,0,1.623043609867608,107
0,2,4,79.0,94.0,5.0,0,1.551456309094009,85
1,1,4,88.0,20.0,5.0,0,1.300338192017829,151
1,3,5,46.0,37.0,4.0,0,0.4321037448479052,31
0,3,5,4.0,43.0,1.0,0,2.235405576752666,149
1,2,3,53.0,39.0,5.0,0,1.3181262206690754,89
0,3,5,13.0,24.0,1.0,0,0.5529457534181358,13
0,3,5,4.0,18.0,3.0,0,0.3350940982407621,17
1,2,2,57.0,22.0,2.0,1,0.3060721869003758,96
1,1,5,43.0,53.0,4.0,0,2.19514978272314,147
1,1,2,42.0,14.0,2.0,1,0.7169981364731569,80
1,3,1,1.0,39.0,3.0,0,0.42331462996376423,15
1,3,5,3.0,39.0,3.0,0,0.3350940982407621,5
1,2,3,78.0,9.0,5.0,0,2.1413505106007875,152
0,2,5,98.0,21.0,4.0,0,3.023991013999422,50
1,2,5,57.0,24.0,5.0,0,2.629698295376044,115
0,2,1,25.0,36.0,2.0,0,3.983618166431919,43
1,3,2,79.0,43.0,1.0,0,1.0589365047884345,139
1,3,4,81.0,22.0,5.0,0,1.6878591715947937,105
0,3,5,5.0,44.0,3.0,0,0.5171521030313363,18
1,1,1,6.0,31.0,4.0,0,0.7612685002049185,98
0,3,5,40.0,83.0,2.0,1,0.3060721869003758,136
1,3,1,71.0,70.0,2.0,0,2.1717448127273236,135
0,1,2,52.0,52.0,2.0,0,4.418166679084823,11
1,1,2,51.0,28.0,1.0,0,1.5181898471952027,104
0,3,4,9.0,42.0,2.0,0,0.5405570730271527,24
0,1,1,59.0,51.0,2.0,0,3.2820984632063217,20
1,3,5,89.0,30.0,2.0,1,1.0946576241471315,119
1,1,5,30.0,83.0,2.0,0,1.5830054089223884,59
0,2,3,26.0,27.0,1.0,0,2.912147919196297,154
1,3,5,3.0,12.0,3.0,0,0.8232242899317121,21
1,3,2,95.0,47.0,3.0,0,2.1345787715543745,123
1,3,5,87.0,28.0,4.0,0,1.3471481320094616,56
0,2,1,58.0,18.0,5.0,0,2.6531032653718607,110
0,1,1,43.0,48.0,3.0,0,3.3050682470335246,26
1,3,3,61.0,69.0,5.0,0,1.864300235040798,129
1,3,4,80.0,70.0,5.0,0,2.3180091671310983,113
1,1,5,93.0,22.0,3.0,0,1.3761700433498478,116
1,3,1,91.0,23.0,3.0,0,2.4118466401986707,70
1,1,3,69.0,77.0,3.0,0,3.8620409579257746,146
1,1,5,29.0,15.0,1.0,1,0.0,103
0,1,3,9.0,68.0,2.0,0,1.1349134181766578,76
1,3,4,46.0,19.0,5.0,0,2.093168179823005,142
0,2,5,10.0,11.0,1.0,0,0.5295407834223195,2
0,1,5,67.0,70.0,4.0,0,2.2477942571436493,137
1,3,5,80.0,70.0,1.0,0,0.8826405033986346,58
1,1,5,19.0,61.0,3.0,0,2.8227725897714517,73
1,3,3,77.0,77.0,3.0,0,2.2655822857948955,117
1,3,2,46.0,46.0,3.0,0,1.9223440577215705,31
1,3,1,66.0,96.0,2.0,1,0.12963112345437156,142
1,1,4,56.0,43.0,5.0,0,1.730642154112313,116
1,2,4,83.0,75.0,3.0,0,2.312392225786528,112
0,3,4,63.0,49.0,3.0,1,0.7530093799442631,90
1,3,4,64.0,6.0,1.0,1,0.3528821268920085,77
0,3,1,6.0,41.0,3.0,0,0.7059818468683237,9
0,3,1,58.0,51.0,2.0,0,3.546324872206715,11
1,3,3,52.0,37.0,4.0,0,1.8877052050366143,74
0,3,1,10.0,9.0,4.0,0,0.6177613151453216,13
1,2,4,63.0,38.0,1.0,0,2.115418352116978,67
1,3,3,8.0,20.0,1.0,0,0.4633103715089937,66
0,1,1,56.0,43.0,2.0,0,2.7591118257461087,30
1,2,2,39.0,54.0,2.0,0,2.2754437776978857,28
1,2,1,10.0,33.0,4.0,0,0.5529457534181358,7
1,3,2,52.0,81.0,3.0,0,0.9184341537854341,73
1,3,4,98.0,37.0,3.0,0,2.8061393588220485,139
1,3,5,91.0,35.0,1.0,0,1.5001842254596496,89
1,2,3,9.0,73.0,1.0,0,3.521765104509056,52
1,1,1,20.0,48.0,2.0,0,4.364149813878164,31
0,3,5,96.0,59.0,3.0,0,0.8146527681318778,175
0,2,2,34.0,39.0,3.0,0,3.7891714812503614,24
0,3,5,8.0,10.0,2.0,0,0.73500375820871,13
1,3,2,22.0,62.0,4.0,0,0.4467921309876828,145
1,2,4,46.0,91.0,2.0,0,2.2887696627064056,50
1,1,5,4.0,89.0,3.0,0,1.8807158729058946,26
1,2,4,72.0,41.0,4.0,0,2.2588105467484825,81
0,2,2,22.0,53.0,3.0,0,2.615937224198911,21
1,2,2,36.0,31.0,3.0,0,2.876571861893804,37
1,1,3,98.0,9.0,3.0,0,2.6447415424549905,132
1,3,5,51.0,30.0,5.0,0,1.3415311906648917,132
0,2,5,5.0,19.0,3.0,0,0.5405570730271527,8
1,2,2,26.0,56.0,3.0,0,2.9451967880107963,82
1,2,2,70.0,48.0,4.0,0,1.5179722541108958,172
1,1,5,94.0,54.0,5.0,0,2.527716692475909,39
0,2,2,90.0,29.0,3.0,0,1.8422676558311315,137
1,3,5,79.0,26.0,3.0,0,2.2173999550171133,65
1,2,2,50.0,5.0,5.0,0,0.6196336289268448,38
0,2,5,14.0,8.0,1.0,1,0.7998193199358958,107
1,2,2,44.0,13.0,3.0,0,2.763356376304529,102
0,3,2,42.0,34.0,2.0,0,3.3588675191558774,32
1,2,5,79.0,9.0,1.0,0,3.605741085673637,98
1,3,5,92.0,35.0,4.0,0,1.4934124864132363,100
1,2,1,44.0,34.0,2.0,0,2.982362829183746,51
0,3,1,8.0,24.0,3.0,0,0.5115351616867663,14
0,3,3,53.0,74.0,1.0,0,2.434816424025873,76
0,3,1,79.0,85.0,5.0,0,2.0063200388861526,149
0,2,1,30.0,45.0,5.0,1,1.1058915068362716,165
0,2,5,82.0,19.0,1.0,0,1.4407680119927269,179
1,2,5,1.0,38.0,4.0,0,0.6935931664773405,15
1,3,3,55.0,46.0,1.0,0,1.8877052050366143,129
0,1,2,51.0,44.0,4.0,0,2.9233818018854367,27
1,2,1,43.0,36.0,2.0,0,3.771601045683422,45
1,3,4,84.0,79.0,5.0,0,2.3828247288582842,93
1,2,2,88.0,51.0,1.0,1,1.9057108267721672,150
0,3,5,3.0,24.0,3.0,0,0.6411662851411379,17
0,3,5,9.0,48.0,4.0,0,0.5295407834223195,21
0,2,2,42.0,39.0,3.0,0,3.641752329144744,35
1,3,4,95.0,57.0,5.0,0,1.8242620340955784,103
0,1,4,67.0,56.0,2.0,0,2.4158735976727836,150
0,2,1,28.0,50.0,3.0,0,3.251486567995479,16
1,2,2,27.0,16.0,2.0,0,0.8401999940484063,103
0,1,2,31.0,32.0,4.0,0,3.193660338399013,12
1,3,3,56.0,25.0,1.0,0,1.8422676558311315,148
1,2,1,30.0,51.0,4.0,0,2.864183181502821,33
0,2,4,90.0,85.0,1.0,0,3.023991013999422,43
0,1,2,31.0,34.0,2.0,0,3.4182837326228,28
1,3,3,27.0,1.0,2.0,1,0.0,96
1,3,3,60.0,45.0,5.0,0,2.1649730736809105,121
1,3,4,75.0,88.0,5.0,0,1.151546649126061,65
1,1,1,94.0,35.0,5.0,0,1.1805685604664473,92
1,3,2,79.0,48.0,5.0,0,0.7584087282045263,45
0,3,1,7.0,46.0,2.0,0,0.6935931664773405,9
0,3,5,8.0,27.0,3.0,0,0.7059818468683237,22
1,3,2,90.0,45.0,5.0,0,2.3470310784714847,125
0,3,5,2.0,12.0,3.0,0,0.5171521030313363,23
0,2,1,55.0,63.0,4.0,0,4.146080565616483,88
0,1,1,24.0,51.0,2.0,0,3.505349466643959,37
1,1,3,58.0,49.0,3.0,0,0.8356129703226952,163
0,1,1,50.0,47.0,1.0,0,3.2348533370460757,19
1,2,3,62.0,18.0,1.0,1,0.3528821268920085,100
0,2,3,55.0,93.0,5.0,0,1.5719891193175553,131
1,3,2,54.0,76.0,3.0,0,0.8232242899317121,83
1,3,4,88.0,96.0,2.0,0,1.1072638976224214,56
0,2,2,57.0,30.0,2.0,0,3.217282901479136,9
1,3,5,1.0,40.0,4.0,0,1.5462543719448323,52
0,2,5,8.0,19.0,3.0,0,0.27027853651357636,20
0,2,1,47.0,30.0,2.0,0,3.229236395701506,19
0,1,2,64.0,63.0,4.0,0,2.269609243269009,159
1,2,4,15.0,13.0,1.0,0,2.334207211911888,120
0,3,5,61.0,93.0,4.0,0,2.7354892626659857,63
1,1,2,56.0,93.0,2.0,1,0.3060721869003758,169
0,1,5,60.0,23.0,5.0,0,1.4173630419969105,143
1,1,5,38.0,46.0,3.0,0,1.0935028264452884,166
1,2,3,50.0,76.0,3.0,0,1.553983497582002,42
1,1,4,37.0,39.0,1.0,1,0.7530093799442631,83
1,2,4,17.0,83.0,5.0,0,2.022953269835556,137
1,3,3,24.0,86.0,3.0,0,2.069980802911495,184
0,3,5,48.0,85.0,1.0,1,1.4339962729463138,136
1,2,4,88.0,38.0,4.0,0,1.0517373737747502,84
0,1,2,21.0,46.0,2.0,0,2.187005652890577,22
1,3,5,74.0,52.0,4.0,0,0.6049452427870673,101
0,2,2,45.0,43.0,2.0,0,3.2872802183822785,30
0,1,5,85.0,33.0,1.0,0,1.723652821981593,143
1,1,4,56.0,5.0,1.0,1,0.6701881964815242,89
1,2,3,74.0,54.0,3.0,0,1.7002478519857769,129
1,2,5,83.0,68.0,5.0,0,1.316971422967232,89
1,2,5,66.0,37.0,4.0,0,2.3524304267317477,112
0,2,5,46.0,10.0,3.0,0,1.4189530258673673,130
1,3,1,2.0,55.0,5.0,0,0.5529457534181358,7
0,2,5,65.0,20.0,3.0,0,2.5124558523126557,127
1,3,5,14.0,52.0,5.0,0,1.627288160426028,158
0,2,4,3.0,29.0,1.0,0,0.6287776047501548,14
1,2,5,61.0,8.0,5.0,0,2.593687051904938,156
0,1,5,65.0,62.0,2.0,1,1.9057108267721672,186
1,3,5,63.0,39.0,1.0,0,2.782734388826232,153
0,3,4,13.0,14.0,2.0,0,0.6411662851411379,12
0,3,1,25.0,33.0,1.0,0,4.3765384942691465,48
1,2,2,18.0,42.0,3.0,0,1.2521558612400463,131
0,3,5,45.0,53.0,5.0,0,1.2080606311926012,95
1,3,5,69.0,52.0,5.0,0,1.6588372602544075,66
1,2,5,89.0,68.0,4.0,0,1.5760160767916684,95
1,3,2,71.0,8.0,3.0,0,0.4080962492005011,43
1,2,5,87.0,33.0,5.0,0,2.600676384035658,145
0,3,5,70.0,12.0,5.0,0,2.523472141917489,133
0,1,2,47.0,35.0,2.0,0,3.4239006739673696,32
0,2,5,51.0,17.0,2.0,0,1.9705263884993531,152
0,2,5,66.0,26.0,2.0,1,0.9074178641806009,161
1,3,3,28.0,19.0,1.0,1,0.6701881964815242,73
1,2,1,77.0,11.0,2.0,0,0.9506282386653915,153
1,3,2,70.0,38.0,1.0,0,1.286992125036089,22
0,2,5,46.0,90.0,5.0,0,1.364936160660708,126
1,2,5,83.0,52.0,4.0,0,1.694630910641207,94
1,1,4,26.0,19.0,2.0,1,0.12963112345437156,102
1,3,1,11.0,55.0,3.0,0,0.27027853651357636,18
0,3,4,42.0,95.0,2.0,1,1.6356498833428978,117
1,1,5,50.0,27.0,4.0,0,1.1002745654917017,169
0,3,3,50.0,49.0,1.0,0,3.5161481631644853,25
0,3,5,40.0,67.0,3.0,0,3.1976872958731266,140
1,1,5,67.0,25.0,3.0,0,1.6478209706495741,119
0,3,3,40.0,66.0,5.0,1,1.5996386398717917,147
1,2,5,68.0,11.0,5.0,0,1.381786984694418,131
0,2,4,13.0,48.0,2.0,0,0.5171521030313363,3
1,2,4,48.0,78.0,3.0,0,2.0007030975415825,127
1,2,3,74.0,8.0,4.0,0,1.9113277681167373,140
1,1,5,40.0,32.0,3.0,0,1.0829440004358386,79
1,3,5,66.0,45.0,4.0,0,1.6464485798634243,81
0,3,1,8.0,54.0,1.0,0,0.7059818468683237,17
1,3,3,60.0,19.0,4.0,0,2.4778169996276995,124
1,3,4,10.0,24.0,3.0,0,1.229905688946073,74
1,3,4,1.0,75.0,5.0,0,3.7051955000857797,134
1,2,4,63.0,25.0,4.0,0,1.0277298781273458,65
1,2,1,81.0,47.0,5.0,0,1.1527014468279042,141
0,1,1,24.0,34.0,2.0,0,3.5949423891531107,23
0,1,1,16.0,53.0,5.0,0,1.8037292238720322,101
0,1,2,32.0,74.0,1.0,0,3.1889806016719797,90
1,1,5,50.0,58.0,1.0,0,3.204241441835233,130
1,1,4,38.0,66.0,5.0,0,1.2645445416310295,60
0,3,3,11.0,74.0,1.0,1,2.035341950226539,92
1,2,4,60.0,2.0,2.0,0,2.41119386094575,52
1,3,1,67.0,76.0,1.0,0,1.6064103789182047,95
1,2,3,80.0,45.0,5.0,1,1.9057108267721672,141
1,2,4,6.0,14.0,4.0,0,0.48813019169095,11
0,3,5,6.0,50.0,4.0,0,0.44671959995958055,9
1,2,3,64.0,61.0,1.0,0,1.7526747333219794,77
0,3,4,51.0,50.0,1.0,0,2.2419597227147725,186
0,3,1,50.0,44.0,3.0,0,2.8751994711076545,27
0,3,4,10.0,48.0,3.0,0,0.6467832264857079,14
0,1,2,35.0,34.0,3.0,0,3.9588408056499524,15
1,3,2,42.0,88.0,4.0,0,1.1858829899267305,84
1,3,2,73.0,8.0,1.0,0,1.141685157223071,183
1,3,5,7.0,44.0,1.0,0,1.3595368124004445,68
0,3,1,3.0,29.0,2.0,0,0.7059818468683237,20
0,3,1,2.0,52.0,5.0,0,0.5819676647585221,11
1,3,2,56.0,72.0,5.0,0,2.1827611023321567,100
1,3,5,72.0,34.0,3.0,0,0.9542278041722336,92
1,3,1,96.0,65.0,1.0,0,1.8699171763853681,126
1,3,5,67.0,53.0,1.0,0,1.6766252889056537,132
1,1,3,53.0,9.0,1.0,1,0.3641160095811484,79
0,3,4,4.0,9.0,3.0,0,0.5171521030313363,22
1,3,4,42.0,59.0,2.0,1,0.7530093799442631,92
1,3,2,68.0,86.0,4.0,0,3.640162345274287,75
1,3,1,66.0,46.0,5.0,0,1.2482962432489073,36
0,3,5,2.0,47.0,2.0,0,0.6411662851411379,11
0,2,4,12.0,96.0,1.0,0,1.3626265652570215,125
1,3,1,19.0,19.0,2.0,1,0.3060721869003758,71
0,2,5,1.0,26.0,3.0,0,0.73500375820871,14
1,1,1,46.0,38.0,2.0,0,3.377090733975737,4
1,2,3,42.0,54.0,2.0,0,2.118163133689278,177
0,3,5,61.0,88.0,1.0,0,3.288217422999815,49
0,1,5,50.0,76.0,5.0,0,1.7166634898508732,162
0,2,4,2.0,47.0,5.0,0,0.46472522169513364,9
0,2,3,45.0,43.0,5.0,0,2.3758353967275645,117
1,2,5,68.0,71.0,5.0,0,1.3651537537450147,104
1,3,5,85.0,43.0,1.0,0,1.7704627619732258,119
1,2,3,23.0,26.0,5.0,0,4.169703128696606,89
1,1,1,53.0,36.0,4.0,0,2.3774253805980208,29
1,3,1,9.0,36.0,1.0,0,3.098450474545291,67
1,2,4,87.0,59.0,1.0,0,3.394661169542677,83
1,3,1,60.0,52.0,5.0,0,2.4820615501861196,96
0,3,4,75.0,26.0,1.0,0,0.882422910314328,191
0,2,1,43.0,44.0,2.0,0,4.171293112567064,4
0,3,1,9.0,24.0,5.0,0,0.7115987882128937,16
1,1,5,12.0,11.0,3.0,1,0.9294504433902673,98
0,3,3,84.0,66.0,1.0,0,2.122407684247698,67
1,1,3,4.0,43.0,2.0,0,0.9596271524324969,82
1,2,1,50.0,42.0,3.0,0,1.727897372540013,32
0,1,2,37.0,51.0,3.0,0,3.5422979147326012,25
1,3,4,96.0,76.0,1.0,0,2.6531032653718607,116
0,2,2,44.0,53.0,2.0,0,2.1996119263658667,20
0,3,5,7.0,50.0,2.0,0,0.8880398516588979,17
1,1,5,65.0,69.0,2.0,0,0.7818136982003427,22
1,3,5,46.0,7.0,4.0,0,0.7132535089101103,73
1,2,1,86.0,23.0,4.0,0,2.629698295376044,108
0,3,5,3.0,8.0,4.0,0,0.3999096599679479,21
0,2,3,95.0,57.0,2.0,0,1.2177346016393968,91
1,3,3,73.0,77.0,4.0,0,0.9762603833819,167
1,3,1,84.0,40.0,5.0,0,2.435251610194487,128
0,2,5,63.0,9.0,1.0,0,1.7582916746665496,101
1,3,4,81.0,22.0,5.0,0,1.9649094471547832,98
0,3,2,28.0,11.0,4.0,0,2.127807032507961,107
1,2,2,49.0,35.0,2.0,0,2.887805744582944,26
1,1,3,6.0,91.0,3.0,0,1.3775424341359979,80
1,1,2,27.0,9.0,1.0,1,0.6949655572634905,98
1,3,4,5.0,41.0,4.0,0,0.6467832264857079,19
0,2,4,0.0,77.0,2.0,1,1.4339962729463138,74
1,1,4,81.0,58.0,3.0,0,1.3651537537450147,81
1,2,3,15.0,28.0,1.0,1,0.12963112345437156,92
1,3,4,88.0,79.0,4.0,0,1.7580740815822427,125
1,3,1,39.0,30.0,2.0,0,3.277853912647902,19
1,3,3,45.0,8.0,4.0,0,3.6385723614038303,87
0,2,2,33.0,61.0,4.0,0,3.427927631441483,165
1,1,2,36.0,33.0,2.0,0,3.357712721454034,21
1,2,5,92.0,65.0,5.0,0,1.388558723740831,108
0,3,5,2.0,17.0,3.0,0,0.3999096599679479,6
0,1,4,75.0,70.0,5.0,0,1.4009474041318142,139
1,1,1,71.0,97.0,1.0,1,2.3414141371269146,157
0,3,1,11.0,52.0,2.0,0,0.44671959995958055,15
1,3,3,57.0,3.0,1.0,1,0.3641160095811484,91
1,3,3,56.0,57.0,5.0,0,2.4476402905854697,168
1,1,4,25.0,25.0,1.0,0,3.1599586903315933,106
0,2,2,71.0,93.0,2.0,1,1.199511386819537,185
1,3,2,41.0,51.0,1.0,0,0.7597811189906762,50
1,3,1,55.0,48.0,1.0,0,1.6754704912038108,77
1,3,4,15.0,57.0,2.0,0,1.224578871713912,95
1,2,5,42.0,23.0,1.0,1,0.6701881964815242,91
1,3,2,58.0,47.0,1.0,0,1.788468383708779,118
0,3,1,11.0,18.0,4.0,0,0.6053726347543384,15
0,2,3,69.0,90.0,4.0,0,1.934515145028247,138
1,1,3,28.0,51.0,2.0,1,0.6701881964815242,75
1,1,1,68.0,52.0,1.0,0,0.8548883801881839,90
0,1,1,23.0,30.0,3.0,0,3.1468503984073806,18
0,2,1,82.0,25.0,5.0,0,0.900428532049881,180
1,3,5,30.0,99.0,3.0,0,1.2589276002864596,164
1,2,3,41.0,38.0,3.0,0,2.4420233492409,137
1,3,5,13.0,50.0,3.0,0,0.73500375820871,14
1,1,4,60.0,5.0,1.0,0,1.114150627096927,87
1,3,5,12.0,25.0,4.0,0,0.8232242899317121,12
1,2,1,75.0,52.0,2.0,0,2.363664309420888,148
1,1,3,25.0,12.0,1.0,1,0.12963112345437156,82
0,1,2,22.0,22.0,3.0,0,3.3039134493316817,110
0,1,1,46.0,4.0,3.0,0,1.6921037221532138,63
1,3,2,61.0,66.0,3.0,0,0.8089933673873179,146
1,3,4,87.0,72.0,5.0,0,1.799484673313612,88
0,2,3,8.0,40.0,3.0,0,3.505131873559652,70
1,1,1,22.0,47.0,2.0,0,3.5011049160855388,28
1,3,1,66.0,77.0,2.0,0,2.106929251000138,123
0,3,2,54.0,36.0,2.0,0,2.069980802911495,21
1,2,1,27.0,46.0,2.0,0,3.533936191815732,15
0,1,3,23.0,28.0,1.0,0,4.221912416948502,95
1,2,1,58.0,19.0,1.0,0,1.0277298781273458,67
0,3,5,8.0,49.0,2.0,0,0.7584087282045263,10
0,2,3,72.0,37.0,1.0,0,2.031742384719697,63
1,2,1,46.0,41.0,5.0,0,2.244831882487043,134
1,3,4,24.0,8.0,4.0,0,2.464273521534873,111
1,2,5,47.0,89.0,4.0,0,0.7684676312186028,95
1,3,5,12.0,41.0,4.0,0,0.7059818468683237,18
0,3,1,10.0,32.0,2.0,0,0.6053726347543384,7
0,1,2,33.0,38.0,2.0,0,3.312492765332858,24
0,2,2,39.0,33.0,2.0,0,3.1662284109290835,7
1,3,2,35.0,85.0,4.0,0,2.1001575119537246,109
1,1,1,20.0,33.0,2.0,0,2.7701281153509423,32
1,3,3,18.0,7.0,1.0,0,1.1858829899267305,146
1,1,3,61.0,11.0,1.0,1,0.3060721869003758,91
1,2,1,66.0,3.0,3.0,0,0.5809377471396632,50
1,2,1,2.0,20.0,3.0,0,2.893924704376437,152
0,3,3,1.0,94.0,5.0,0,1.7267425748381702,124
1,1,3,33.0,41.0,4.0,0,0.706054377896426,34
1,1,2,31.0,30.0,1.0,1,0.6949655572634905,70
1,2,3,82.0,53.0,4.0,0,3.482881701265679,147
1,1,2,66.0,76.0,5.0,0,1.45877363372828,138
0,3,5,55.0,66.0,2.0,0,2.106929251000138,151
0,3,3,2.0,88.0,1.0,0,1.4533742854680167,122
1,1,4,35.0,3.0,2.0,0,1.5706167285314052,147
0,3,2,78.0,25.0,2.0,0,1.3637813629588647,175
0,1,2,4.0,85.0,4.0,0,1.6530027258255306,34
1,3,5,29.0,55.0,3.0,0,1.0424483358952357,80
1,1,5,29.0,34.0,3.0,0,1.7166634898508732,93
0,3,5,2.0,53.0,3.0,0,0.27027853651357636,20
0,1,1,47.0,86.0,3.0,0,3.40006051780294,112
0,2,5,79.0,76.0,5.0,0,1.869699583301061,128
1,3,5,62.0,44.0,5.0,0,2.3938410184631174,74
1,3,3,65.0,1.0,2.0,1,0.3641160095811484,97
1,3,2,37.0,13.0,1.0,1,0.0,102
1,2,4,11.0,24.0,2.0,0,0.8232242899317121,20
0,3,4,3.0,35.0,3.0,0,0.44671959995958055,25
1,3,4,57.0,52.0,5.0,0,1.2521558612400463,110
1,3,1,49.0,10.0,4.0,0,0.2592622469087431,102
1,3,3,65.0,59.0,5.0,0,2.6531032653718607,119
1,3,5,54.0,32.0,5.0,0,1.3527650733540315,131
0,3,5,12.0,41.0,3.0,0,0.7998193199358958,23
1,3,5,5.0,43.0,3.0,0,0.4523365413041506,7
0,1,3,43.0,57.0,4.0,0,3.1920703545285565,134
0,3,5,13.0,57.0,4.0,0,0.7998193199358958,13
1,1,5,99.0,40.0,5.0,0,1.0286872647181027,68
0,2,4,86.0,64.0,2.0,0,1.4947848771993861,161
1,1,2,41.0,42.0,2.0,1,0.8826405033986346,70
0,3,3,61.0,58.0,1.0,1,1.7760797033177957,78
0,1,1,44.0,47.0,2.0,0,1.1873402995128606,12
1,2,1,37.0,52.0,2.0,0,3.5535317974217415,13
1,3,2,73.0,62.0,2.0,0,2.312392225786528,86
1,2,5,97.0,76.0,4.0,0,0.7239874686038767,79
1,3,5,17.0,65.0,3.0,0,0.7003649055237537,60
1,3,2,38.0,58.0,1.0,1,0.6949655572634905,66
1,1,5,29.0,42.0,4.0,0,0.5809377471396632,122
1,3,4,51.0,34.0,4.0,0,1.8051016146581822,82
0,3,5,7.0,56.0,2.0,0,0.6701881964815242,19
1,2,4,2.0,37.0,1.0,1,0.7530093799442631,62
0,3,4,46.0,67.0,5.0,0,1.0130414919875683,106
1,1,2,36.0,36.0,1.0,0,0.27027853651357636,73
1,1,2,66.0,33.0,3.0,0,1.4189530258673673,146
0,3,5,1.0,45.0,4.0,0,0.42331462996376423,17
1,3,1,72.0,79.0,1.0,0,1.5058011668042195,96
0,2,2,62.0,40.0,2.0,1,0.7885854372467558,184
1,2,5,43.0,29.0,2.0,0,1.8298789754401483,141
0,3,5,7.0,28.0,5.0,0,0.42331462996376423,21
0,2,1,38.0,50.0,2.0,0,3.9424251677848563,11
1,2,1,13.0,54.0,5.0,0,0.7998193199358958,8
0,2,2,37.0,54.0,3.0,0,2.3924686276769673,26
1,3,4,80.0,35.0,5.0,0,1.8766889154317812,129
0,3,5,9.0,18.0,2.0,0,0.7115987882128937,17
1,3,5,96.0,49.0,5.0,0,2.546877111913305,93
0,2,5,5.0,36.0,5.0,0,0.6935931664773405,3
1,1,3,47.0,39.0,5.0,0,2.0599017179241983,123
1,3,4,52.0,48.0,3.0,0,2.435251610194487,129
0,2,4,3.0,51.0,4.0,0,0.3999096599679479,6
1,3,2,66.0,36.0,2.0,0,2.7573042487913457,93
1,2,1,9.0,48.0,1.0,0,0.44671959995958055,16
1,3,2,80.0,28.0,3.0,0,1.71126414159061,83
0,2,5,9.0,27.0,2.0,0,0.3350940982407621,25
1,1,5,82.0,62.0,1.0,0,0.26466159516900634,81
